Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-11-19,658.1353149414062,SELL,166.0,550.2292482877821,109800.69152856122,-925.1162084598036,9.80069152856122
2025-11-20,660.6777954101562,SELL,166.0,550.3117826750253,110222.82582076096,422.13429219974205,10.222825820760962
2025-11-21,650.6075439453125,SELL,166.0,550.3943294424265,108551.2466243643,-1671.5791963966622,8.5512466243643
2025-11-24,657.08837890625,SELL,166.0,550.4768885918429,109627.14778702935,1075.9011626650463,9.627147787029346
2025-11-25,666.759765625,HOLD,166.0,550.5594601251316,111232.68055387514,1605.5327668457903,11.232680553875136
2025-11-26,673.03125,HOLD,166.0,550.6420440441505,112273.82954404414,1041.1489901690074,12.273829544044142
2025-11-28,677.6775512695312,HOLD,166.0,550.7246403507571,113045.19815109295,771.3686070488038,13.045198151092945
2025-12-01,681.3765869140625,BUY,166.0,550.8072490468097,113659.32067678118,614.1225256882317,13.659320676781178
2025-12-02,678.2658081054688,SELL,166.0,550.8898701341667,113143.01401564198,-516.3066611391987,13.14301401564198
2025-12-03,679.5220947265625,HOLD,166.0,550.9725036146868,113351.64022822406,208.62621258207946,13.35164022822406
2025-12-04,681.8751220703125,HOLD,166.0,551.055149490229,113742.3254131621,390.6851849380473,13.742325413162106
2025-12-05,682.3736572265625,HOLD,166.0,551.1378077626525,113825.16490737203,82.83949420992576,13.825164907372034
2025-12-08,683.6697998046875,HOLD,166.0,551.2204784338169,114040.40724601194,215.2423386399023,14.040407246011934
2025-12-09,681.6159057617188,HOLD,166.0,551.3031615055819,113699.5435179509,-340.8637280610419,13.699543517950893
2025-12-10,681.027587890625,HOLD,166.0,551.3858569798077,113601.96544682355,-97.57807112734008,13.601965446823552
2025-12-11,685.5443115234375,HOLD,166.0,551.4685648583547,114351.82427774898,749.8588309254264,14.351824277748978
2025-12-12,687.1395263671875,BUY,166.0,551.5512851430835,114616.71266209621,264.88838434722857,14.616712662096207
2025-12-15,679.7514038085938,SELL,166.0,551.634017835855,113390.36705006241,-1226.3456120337942,13.390367050062412
2025-12-16,678.7244262695312,HOLD,166.0,551.7167629385305,113219.97152368072,-170.3955263816897,13.219971523680723
2025-12-17,676.8699340820312,SELL,166.0,551.7995204529713,112912.20857807016,-307.7629456105642,12.91220857807016
2025-12-18,669.4219360351562,SELL,166.0,551.8822903810392,111675.92367221697,-1236.2849058531865,11.675923672216973
2025-12-19,674.4769287109375,SELL,166.0,551.9650727245963,112515.13523874021,839.2115665232413,12.515135238740216
2025-12-22,680.5900268554688,SELL,166.0,552.047867485505,113529.99232549332,1014.8570867531089,13.529992325493323
